libId,CATEGORY,TOTAL_READS,PF_READS,PCT_PF_READS,PF_NOISE_READS,PF_READS_ALIGNED,PCT_PF_READS_ALIGNED,PF_ALIGNED_BASES,PF_HQ_ALIGNED_READS,PF_HQ_ALIGNED_BASES,PF_HQ_ALIGNED_Q20_BASES,PF_HQ_MEDIAN_MISMATCHES,PF_MISMATCH_RATE,PF_HQ_ERROR_RATE,PF_INDEL_RATE,MEAN_READ_LENGTH,READS_ALIGNED_IN_PAIRS,PCT_READS_ALIGNED_IN_PAIRS,BAD_CYCLES,STRAND_BALANCE,PCT_CHIMERAS,PCT_ADAPTER,SAMPLE,LIBRARY,READ_GROUP,PF_BASES,PF_ALIGNED_BASES,RIBOSOMAL_BASES,CODING_BASES,UTR_BASES,INTRONIC_BASES,INTERGENIC_BASES,IGNORED_READS,CORRECT_STRAND_READS,INCORRECT_STRAND_READS,PCT_RIBOSOMAL_BASES,PCT_CODING_BASES,PCT_UTR_BASES,PCT_INTRONIC_BASES,PCT_INTERGENIC_BASES,PCT_MRNA_BASES,PCT_USABLE_BASES,PCT_CORRECT_STRAND_READS,MEDIAN_CV_COVERAGE,MEDIAN_5PRIME_BIAS,MEDIAN_3PRIME_BIAS,MEDIAN_5PRIME_TO_3PRIME_BIAS,SAMPLE,LIBRARY,READ_GROUP,fastq_total_reads,reads_aligned_sam,aligned,reads_with_mult_align,algn_seg_with_mult_algn,no_feature,ambiguous,too_low_aQual,not_aligned,alignment_not_unique,LIBRARY,UNPAIRED_READS_EXAMINED,READ_PAIRS_EXAMINED,UNMAPPED_READS,UNPAIRED_READ_DUPLICATES,READ_PAIR_DUPLICATES,READ_PAIR_OPTICAL_DUPLICATES,PERCENT_DUPLICATION,ESTIMATED_LIBRARY_SIZE,mapped_reads_w_dups
lib6851_V15189XX,UNPAIRED,31781660,31781660,1,0,31781660,1,1459859493,27917680,1289693010,1268964846,0,0.007105,0.005314,0.000044,49.354235,0,0,0,0.490809,0,0,,,,1568559508,1568513465,17089938,655632721,711944282,131061245,52786333,0,111789,18952579,0.010896,0.417996,0.453897,0.083558,0.033654,0.871894,0.871868,0.005864,0.674964,0.129839,0.89849,0.186257,,,,33260356,31781196,95.6%,3864337,12.2%,2580954,1462788,0,0,13448706,Unknown Library,31781660,0,0,21073855,0,0,0.663082,,0.955542
lib6855_H42320XX,UNPAIRED,39422597,39422597,1,0,39422597,1,1776132978,34347261,1558367161,1533827275,0,0.008372,0.00604,0.000043,49.259507,0,0,0,0.481562,0,0,,,,1941937684,1941880809,37375918,822202290,844909000,167806982,69589022,0,145242,23256361,0.019247,0.423405,0.435098,0.086415,0.035836,0.858503,0.858478,0.006206,0.668702,0.131331,0.863342,0.167916,,,,41076743,39422600,96.0%,5075337,12.9%,3242491,1702957,0,0,18038170,Unknown Library,39422597,0,0,27508856,0,0,0.697794,,0.959730
lib6859_H42320XX,UNPAIRED,32947423,32947423,1,0,32947423,1,1505697608,29326455,1347678202,1325689122,0,0.006698,0.005599,0.000039,49.25057,0,0,0,0.488276,0,0,,,,1622679365,1622639789,21187861,715681497,708090575,128892852,48788121,0,103896,19830676,0.013058,0.44106,0.436382,0.079434,0.030067,0.877442,0.87742,0.005212,0.636459,0.153101,0.893479,0.213179,,,,34406029,32947426,95.8%,3620969,11.0%,2582060,1518743,0,0,12062067,Unknown Library,32947423,0,0,22267500,0,0,0.67585,,0.957606
lib6862_H42320XX,UNPAIRED,36682357,36682357,1,0,36682357,1,1664975688,32528065,1487284186,1465363390,0,0.007532,0.005367,0.000045,49.299191,0,0,0,0.479426,0,0,,,,1808410531,1808357015,26043158,743122120,787676862,185760477,65755971,0,133329,21330496,0.014402,0.410938,0.435576,0.102723,0.036362,0.846514,0.846489,0.006212,0.6446,0.177133,0.901268,0.210048,,,,38400969,36682360,95.5%,4154293,11.3%,3677246,1601537,0,0,14718994,Unknown Library,36682357,0,0,24887386,0,0,0.678457,,0.955246
lib6864_H42320XX,UNPAIRED,36274822,36274822,1,0,36274822,1,1657744366,31986734,1473372380,1453037165,0,0.008428,0.005287,0.000044,49.353094,0,0,0,0.481352,0,0,,,,1790274690,1790223070,23809244,757493861,749720342,187843375,71357817,0,123111,21000607,0.0133,0.423128,0.418786,0.104927,0.03986,0.841914,0.84189,0.005828,0.640539,0.169086,0.87458,0.21331,,,,37980630,36274825,95.5%,4288089,11.8%,3693444,1557034,0,0,16079482,Unknown Library,36274822,0,0,24496089,0,0,0.675292,,0.955087
lib6868_H42320XX,UNPAIRED,34981465,34981465,1,0,34981465,1,1573861155,30133277,1368333389,1349921347,0,0.009745,0.006058,0.00005,49.348332,0,0,0,0.476101,0,0,,,,1726276958,1726220778,35307950,651453166,840168407,128846297,70446978,0,123562,20821863,0.020454,0.377387,0.48671,0.074641,0.04081,0.864097,0.864069,0.005899,0.754143,0.096263,1.006142,0.108607,,,,36707589,34981468,95.3%,4848189,13.9%,2359330,1636161,0,0,17875727,Unknown Library,34981465,0,0,25953503,0,0,0.741922,,0.952976
lib6871_H42320XX,UNPAIRED,35578588,35578588,1,0,35578588,1,1603510353,31396341,1423785378,1404849671,0,0.00669,0.005679,0.000041,49.371441,0,0,0,0.480922,0,0,,,,1756566175,1756521636,34640170,749993938,757246051,159456768,55186489,0,134532,21016355,0.019721,0.426977,0.431105,0.09078,0.031418,0.858082,0.85806,0.006361,0.653443,0.146006,0.908862,0.189312,,,,37157642,35578591,95.8%,4182248,11.8%,3153830,1585603,0,0,13706020,Unknown Library,35578588,0,0,24312215,0,0,0.683338,,0.957504
lib6873_H42320XX,UNPAIRED,37883827,37883827,1,0,37883827,1,1722089140,33774992,1544491810,1523799874,0,0.006633,0.005194,0.000041,49.337952,0,0,0,0.482552,0,0,,,,1869110425,1869060808,27913388,788271134,793640513,195628913,63608517,0,151211,22176462,0.014934,0.421747,0.42462,0.104667,0.034032,0.846367,0.846345,0.006772,0.637333,0.171826,0.913178,0.232529,,,,39580381,37883830,95.7%,4108836,10.8%,3940437,1719025,0,0,13857132,Unknown Library,37883827,0,0,25267476,0,0,0.666973,,0.957136
lib6875_H42320XX,UNPAIRED,36574936,36574936,1,0,36574936,1,1650777701,32327929,1468394596,1449213979,0,0.007075,0.00582,0.000041,49.357364,0,0,0,0.477216,0,0,,,,1805242430,1805193973,30075888,719870988,782956357,206699334,65593106,0,170059,21223390,0.016661,0.398778,0.433724,0.114503,0.036336,0.832502,0.83248,0.007949,0.664603,0.157424,0.909602,0.19994,,,,38349237,36574939,95.4%,4247008,11.6%,4170381,1655236,0,0,14169790,Unknown Library,36574936,0,0,24161152,0,0,0.660593,,0.953733
lib6876_H42320XX,UNPAIRED,37018283,37018283,1,0,37018283,1,1689538396,33053164,1517282168,1497006746,0,0.005991,0.005197,0.000045,49.391556,0,0,0,0.486082,0,0,,,,1828390605,1828333717,27702373,775518671,811680698,157702950,55730868,0,129133,21923107,0.015152,0.424167,0.443946,0.086255,0.030482,0.868113,0.868085,0.005856,0.65457,0.158956,0.908404,0.205808,,,,38674620,37018286,95.7%,3965120,10.7%,3176959,1651752,0,0,12933596,Unknown Library,37018283,0,0,25735449,0,0,0.695209,,0.957173
lib6877_H42320XX,UNPAIRED,30713830,30713830,1,0,30713830,1,1402588389,27160126,1246713682,1229733333,0,0.006199,0.005323,0.000043,49.364695,0,0,0,0.487814,0,0,,,,1516178845,1516135433,21050270,652664496,659004493,136571600,46845928,0,112322,18374989,0.013884,0.430479,0.434661,0.090079,0.030898,0.86514,0.865115,0.006076,0.64918,0.154487,0.874704,0.206602,,,,32103587,30713833,95.7%,3553705,11.6%,2729742,1403154,0,0,11722295,Unknown Library,30713830,0,0,20009957,0,0,0.651497,,0.956710
lib6880_H42320XX,UNPAIRED,32173526,32173526,1,0,32173526,1,1462702039,28374109,1297889785,1280524488,0,0.006562,0.005148,0.00004,49.378848,0,0,0,0.485293,0,0,,,,1588691647,1588652394,20005274,683530637,686788122,145422800,52906533,0,124269,19088377,0.012593,0.430258,0.432309,0.091538,0.033303,0.862567,0.862545,0.006468,0.654053,0.127846,0.888355,0.176456,,,,33575469,32173529,95.8%,3799418,11.8%,2885488,1499792,0,0,12846283,Unknown Library,32173526,0,0,21009537,0,0,0.653007,,0.958245
lib6881_H42320XX,UNPAIRED,37993869,37993869,1,0,37993869,1,1764670642,34010946,1587387983,1566709985,0,0.005192,0.004491,0.000041,49.353573,0,0,0,0.497163,0,0,,,,1875133177,1875082598,16009964,811609395,848928405,143927904,54607804,0,115957,22902820,0.008538,0.432839,0.452742,0.076758,0.029123,0.885581,0.885557,0.005037,0.6654,0.131332,0.950077,0.167754,,,,39614487,37993872,95.9%,3982924,10.5%,2934215,1746338,0,0,13000361,Unknown Library,37993869,0,0,26979045,0,0,0.710089,,0.959090
lib6883_H42320XX,UNPAIRED,36423062,36423062,1,0,36423062,1,1645772534,32063299,1460189902,1440578023,0,0.008127,0.005173,0.000038,49.310712,0,0,0,0.475884,0,0,,,,1796047134,1796004100,28368270,763473725,759019004,176422888,68721719,0,136735,21343195,0.015795,0.425096,0.422615,0.098231,0.038264,0.847711,0.847691,0.006366,0.638996,0.163805,0.906367,0.218747,,,,38134379,36423065,95.5%,4359764,12.0%,3431208,1678323,0,0,16012632,Unknown Library,36423062,0,0,24831462,0,0,0.681751,,0.955124
lib6890_H42321XX,UNPAIRED,32502254,32502254,1,0,32502254,1,1470470623,28507472,1298724912,1282529768,0,0.007437,0.005136,0.000042,49.465323,0,0,0,0.479126,0,0,,,,1607734491,1607692205,22552620,690062207,689130728,148173920,57774063,0,123717,19239736,0.014028,0.429225,0.428646,0.092166,0.035936,0.857871,0.857849,0.006389,0.644925,0.155904,0.878569,0.205103,,,,33835051,32502257,96.1%,3994783,12.3%,2879768,1480827,0,0,14175714,Unknown Library,32502254,0,0,21457213,0,0,0.660176,,0.960609
lib6896_H42321XX,UNPAIRED,34388258,34388258,1,0,34388258,1,1561792935,29941591,1368726483,1350996276,0,0.00789,0.00554,0.000038,49.42865,0,0,0,0.483847,0,0,,,,1699765166,1699726671,29848459,744586649,737479207,129088385,58725326,0,118952,20783472,0.017561,0.438063,0.433881,0.075947,0.03455,0.871944,0.871924,0.005691,0.651339,0.158538,0.887181,0.208713,,,,35857959,34388261,95.9%,4446668,12.9%,2456499,1603201,0,0,15817727,Unknown Library,34388258,0,0,23559205,0,0,0.685094,,0.959013
lib6899_H42321XX,UNPAIRED,33113908,33113908,1,0,33113908,1,1491395186,29296466,1328604795,1311271641,0,0.00726,0.005621,0.000046,49.463404,0,0,0,0.473974,0,0,,,,1637926601,1637875732,33437891,657312218,723038009,165555720,58534201,0,130129,19099049,0.020415,0.40132,0.441449,0.10108,0.035738,0.842769,0.842742,0.006767,0.669735,0.159877,0.948556,0.188472,,,,34777825,33113911,95.2%,3817443,11.5%,3289464,1472464,0,0,12977772,Unknown Library,33113908,0,0,22525851,0,0,0.680253,,0.952156
lib6901_H42321XX,UNPAIRED,38231426,38231426,1,0,38231426,1,1736483174,33590687,1534619473,1515271448,0,0.006336,0.005558,0.000046,49.489634,0,0,0,0.48453,0,0,,,,1892059283,1892002292,32724103,783951731,880806484,137688356,56833352,0,134753,23088823,0.017296,0.41435,0.465542,0.072774,0.030039,0.879892,0.879866,0.005802,0.699616,0.090726,0.9526,0.12179,,,,39908961,38231429,95.8%,4640740,12.1%,2697894,1731920,0,0,15007293,Unknown Library,38231426,0,0,27483620,0,0,0.718875,,0.957966
lib6903_H42321XX,UNPAIRED,36289381,36289381,1,0,36289381,1,1629951142,31194383,1410263042,1393809664,0,0.007062,0.006082,0.000048,49.456735,0,0,0,0.47711,0,0,,,,1794754291,1794699433,42859408,680041723,904447338,110584541,56768467,0,141010,21747346,0.023881,0.378917,0.503955,0.061617,0.031631,0.882872,0.882845,0.006442,0.796519,0.088808,1.131892,0.085998,,,,38213470,36289384,95.0%,5094999,14.0%,2014994,1858814,0,0,16619743,Unknown Library,36289381,0,0,27805341,0,0,0.766211,,0.949649
lib6905_H42321XX,UNPAIRED,33766573,33766573,1,0,33766573,1,1533077784,29060776,1329602448,1314140431,0,0.007869,0.004858,0.000043,49.470927,0,0,0,0.478114,0,0,,,,1670463673,1670422036,19378677,674124438,767966988,143724034,65228808,0,131591,20028981,0.011601,0.403565,0.459744,0.086041,0.039049,0.86331,0.863288,0.006527,0.72805,0.091826,0.968915,0.119417,,,,35437661,33766576,95.3%,4705798,13.9%,2701515,1567501,0,0,17086476,Unknown Library,33766573,0,0,23421425,0,0,0.693628,,0.952844
lib6909_H42321XX,UNPAIRED,35725356,35725356,1,0,35725356,1,1642731986,31665878,1463104891,1444229713,0,0.006244,0.005299,0.000046,49.479769,0,0,0,0.489953,0,0,,,,1767682358,1767628652,22271499,734363876,781865539,172327272,56801896,0,132829,20957036,0.0126,0.415451,0.442325,0.097491,0.032135,0.857776,0.85775,0.006298,0.662997,0.155275,0.88588,0.2104,,,,37342496,35725359,95.7%,4059479,11.4%,3475744,1589564,0,0,13443258,Unknown Library,35725356,0,0,23909429,0,0,0.669257,,0.956694
lib6912_H42321XX,UNPAIRED,41232439,41232439,1,0,41232439,1,1878469302,36801774,1687504700,1665379726,0,0.00654,0.005219,0.000047,49.466358,0,0,0,0.481349,0,0,,,,2039618607,2039551688,29130866,845791936,882746372,214055111,67829392,0,147357,24013543,0.014283,0.414695,0.432814,0.104952,0.033257,0.847509,0.847481,0.006099,0.658847,0.149768,0.918963,0.190645,,,,43145336,41232442,95.6%,4430666,10.7%,4279948,1767389,0,0,14850211,Unknown Library,41232439,0,0,28839866,0,0,0.699446,,0.955664
lib6915_H42321XX,UNPAIRED,37282601,37282601,1,0,37282601,1,1692147645,32656571,1491228395,1470970500,0,0.007113,0.005838,0.000042,49.412933,0,0,0,0.482778,0,0,,,,1842242679,1842194552,30168912,766654322,851372136,136021251,57979419,0,132170,22415699,0.016377,0.416164,0.462151,0.073837,0.031473,0.878315,0.878292,0.005862,0.690346,0.126959,0.943539,0.167207,,,,39064933,37282604,95.4%,4626031,12.4%,2637523,1805511,0,0,15506320,Unknown Library,37282601,0,0,26589392,0,0,0.713185,,0.954375
lib6918_H42321XX,UNPAIRED,40897074,40897074,1,0,40897074,1,1870724023,35879142,1652457971,1628472823,0,0.007359,0.005217,0.000043,49.357212,0,0,0,0.488053,0,0,,,,2018565548,2018506087,23352062,863706422,896406872,167428977,67613228,0,148004,24440164,0.011569,0.427894,0.444094,0.082947,0.033497,0.871988,0.871962,0.006019,0.67169,0.147936,0.893461,0.183608,,,,42662186,40897077,95.9%,5017933,12.3%,3204203,1990715,0,0,17607108,Unknown Library,40897074,0,0,28749286,0,0,0.702967,,0.958626
lib6919_H42321XX,UNPAIRED,39311684,39311684,1,0,39311684,1,1788147560,34661853,1588768466,1565132982,0,0.008492,0.005434,0.000041,49.340277,0,0,0,0.480574,0,0,,,,1939649397,1939599920,27645589,828054143,826342060,184497744,73061898,0,137600,23097958,0.014253,0.42692,0.426037,0.095122,0.037669,0.852957,0.852936,0.005922,0.640487,0.16955,0.908039,0.225263,,,,41032156,39311687,95.8%,4649832,11.8%,3576473,1748172,0,0,17134200,Unknown Library,39311684,0,0,27087903,0,0,0.689055,,0.958070
lib823_C25A9ACXX,UNPAIRED,4269103,4269103,1,0,4269103,1,190118729,3192105,146721840,146163278,0,0.031725,0.004281,0.000031,48.727388,0,0,0,0.500218,0,0,,,,208022240,208017999,1682248,87734189,79310793,15665238,23625687,0,1178893,1184574,0.008087,0.421762,0.381269,0.075307,0.113575,0.803031,0.803015,0.498798,0.512889,0.554954,0.590865,0.828033,,,,4497728,4269106,94.9%,1076999,25.2%,150383,214599,0,0,6043610,Unknown Library,4269103,0,0,1803649,0,0,0.422489,,0.949169
lib825_C25A9ACXX,UNPAIRED,4520105,4520105,1,0,4520105,1,202019905,3512588,161827864,161208497,0,0.030123,0.004105,0.000031,48.736403,0,0,0,0.500373,0,0,,,,220293660,220289049,1657098,94133241,78800473,21215992,24482390,0,1241406,1246393,0.007522,0.427317,0.357714,0.09631,0.111138,0.785031,0.785014,0.498998,0.48563,0.626218,0.607999,0.860171,,,,4800542,4520108,94.2%,1007518,22.3%,272262,201169,0,0,5840768,Unknown Library,4520105,0,0,1719326,0,0,0.380373,,0.941582
lib827_C25A9ACXX,UNPAIRED,4454330,4454330,1,0,4454330,1,198050571,3249227,149903510,149322034,0,0.03677,0.004134,0.000032,48.721988,0,0,0,0.500628,0,0,,,,217023812,217019666,1061315,93356137,77110465,17328443,28163375,0,1203580,1202593,0.00489,0.430174,0.355316,0.079847,0.129773,0.785489,0.785474,0.500205,0.513585,0.581429,0.594489,0.898477,,,,4693109,4454333,94.9%,1205104,27.1%,146959,223920,0,0,7079544,Unknown Library,4454330,0,0,1954054,0,0,0.438686,,0.949121
lib829_C25A9ACXX,UNPAIRED,5030208,5030208,1,0,5030208,1,219798384,3777940,171182152,170534260,0,0.037404,0.004871,0.000033,48.7245,0,0,0,0.500255,0,0,,,,245094369,245089324,3327919,92457023,83766290,32209142,33329241,0,1256969,1258381,0.013578,0.377238,0.341779,0.131418,0.135988,0.719017,0.719002,0.499719,0.484556,0.591161,0.602751,0.848243,,,,5302271,5030211,94.9%,1252269,24.9%,438279,206010,0,0,7612210,Unknown Library,5030208,0,0,1989205,0,0,0.395452,,0.948689
lib831_C25A9ACXX,UNPAIRED,4577072,4577072,1,0,4577072,1,206306381,3528414,163256800,162640946,0,0.025683,0.003732,0.00003,48.740153,0,0,0,0.500701,0,0,,,,223087191,223083111,909470,101024282,84994186,14920098,21235138,0,1321672,1330536,0.004077,0.452855,0.380998,0.066881,0.095189,0.833853,0.833838,0.498329,0.504288,0.58801,0.591383,0.878006,,,,4810394,4577075,95.1%,1048659,22.9%,153800,224542,0,0,5616641,Unknown Library,4577072,0,0,1782111,0,0,0.389356,,0.951496
lib832_C25A9ACXX,UNPAIRED,5255563,5255563,1,0,5255563,1,234423497,4188497,190989824,190262683,0,0.022593,0.004395,0.000032,48.739975,0,0,0,0.500638,0,0,,,,256156008,256150386,2289845,108576908,102144131,21507410,21632277,0,1500703,1503402,0.008939,0.42388,0.398766,0.083964,0.084451,0.822646,0.822628,0.499551,0.504858,0.543463,0.608089,0.756667,,,,5550529,5255566,94.7%,1067067,20.3%,299200,270254,0,0,5471420,Unknown Library,5255563,0,0,2136337,0,0,0.406491,,0.946858
lib835_C25A9ACXX,UNPAIRED,6526755,6526755,1,0,6526755,1,292557461,4838462,224826255,223950657,0,0.034656,0.004025,0.000036,48.718718,0,0,0,0.501216,0,0,,,,317975139,317968497,1210812,143126431,107725261,26423283,39482821,0,1751997,1750859,0.003808,0.450128,0.338792,0.0831,0.124172,0.78892,0.788903,0.500162,0.476548,0.648577,0.604444,0.93237,,,,6895654,6526758,94.7%,1688294,25.9%,253297,338094,0,0,9852143,Unknown Library,6526755,0,0,2839685,0,0,0.435084,,0.946503
lib836_C25A9ACXX,UNPAIRED,5592102,5592102,1,0,5592102,1,250797011,4339035,201088773,200305976,0,0.031695,0.004171,0.000033,48.728508,0,0,0,0.500624,0,0,,,,272494787,272489119,1895381,112588624,98101180,28038032,31866059,0,1492466,1497525,0.006956,0.413186,0.360019,0.102896,0.116944,0.773204,0.773188,0.499154,0.464944,0.568325,0.623662,0.857027,,,,5896729,5592105,94.8%,1253068,22.4%,370462,251302,0,0,7421140,Unknown Library,5592102,0,0,2208810,0,0,0.394987,,0.948340
lib837_C25A9ACXX,UNPAIRED,6377587,6377587,1,0,6377587,1,281635974,4815962,220781806,219973817,0,0.037701,0.004426,0.000034,48.746863,0,0,0,0.500557,0,0,,,,310887362,310880453,3230668,118876195,104033094,41929630,42811213,0,1593688,1589940,0.010392,0.382386,0.33464,0.134874,0.13771,0.717026,0.71701,0.500589,0.459977,0.61422,0.602039,0.941059,,,,6747354,6377590,94.5%,1561626,24.5%,581808,259319,0,0,9682406,Unknown Library,6377587,0,0,2576517,0,0,0.403996,,0.945198
lib839_C25A9ACXX,UNPAIRED,4921520,4921520,1,0,4921520,1,207410581,2749068,125753872,125273651,0,0.082741,0.004368,0.00004,48.633321,0,0,0,0.500687,0,0,,,,239349860,239344671,1533831,69965332,64847762,37280794,65717038,0,963944,964997,0.006408,0.29232,0.270939,0.155762,0.274571,0.563259,0.563247,0.499727,0.527674,0.553767,0.59478,0.831919,,,,5300880,4921523,92.8%,2172453,44.1%,269201,167250,0,0,15077317,Unknown Library,4921520,0,0,2703688,0,0,0.54936,,0.928435
lib840_C25A9ACXX,UNPAIRED,6405142,6405142,1,0,6405142,1,286071241,4756134,219965831,219155555,0,0.033943,0.003957,0.000035,48.733083,0,0,0,0.500826,0,0,,,,312142314,312135045,1793298,128951547,117038996,26324769,38026542,0,1746799,1744087,0.005745,0.413127,0.374963,0.084338,0.121827,0.78809,0.788072,0.500388,0.499305,0.54493,0.608353,0.825951,,,,6730111,6405145,95.2%,1649009,25.7%,259766,305033,0,0,9534131,Unknown Library,6405142,0,0,2853651,0,0,0.445525,,0.951714
lib841_C25A9ACXX,UNPAIRED,4823633,4823633,1,0,4823633,1,209237756,3144990,144925585,144392063,0,0.058898,0.004294,0.000036,48.679464,0,0,0,0.50023,0,0,,,,234811869,234806932,1667075,82913883,74256820,28488111,47481175,0,1117036,1119617,0.0071,0.353115,0.316246,0.121326,0.202214,0.669361,0.669347,0.499423,0.506709,0.573458,0.595404,0.84953,,,,5158180,4823636,93.5%,1678644,34.8%,235539,196126,0,0,11059333,Unknown Library,4823633,0,0,2265439,0,0,0.469654,,0.935142
lib844_C25A9ACXX,UNPAIRED,4911142,4911142,1,0,4911142,1,217124918,3666151,167667407,166952786,0,0.034625,0.004882,0.000034,48.72708,0,0,0,0.500358,0,0,,,,239305608,239300783,2447875,96252942,90221934,21137645,29240580,0,1323991,1317777,0.010229,0.402226,0.377023,0.088331,0.122192,0.779249,0.779233,0.501176,0.514056,0.501318,0.62954,0.752536,,,,5167203,4911145,95.0%,1244992,25.4%,220771,234720,0,0,7217901,Unknown Library,4911142,0,0,2118679,0,0,0.431403,,0.950445
lib852_C25A9ACXX,UNPAIRED,5995636,5995636,1,0,5995636,1,263301982,4219388,193507227,192702710,0,0.043634,0.004253,0.000032,48.694212,0,0,0,0.50058,0,0,,,,291952772,291947133,2038426,119280176,99262039,26892112,44474530,0,1557299,1560555,0.006982,0.408568,0.34,0.092113,0.152338,0.748568,0.748553,0.499478,0.492782,0.600375,0.607569,0.892063,,,,6274952,5995639,95.5%,1776249,29.6%,223512,262625,0,0,10869926,Unknown Library,5995636,0,0,2861076,0,0,0.477193,,0.955487
lib853_C25A9ACXX,UNPAIRED,11208532,11208532,1,0,11208532,1,503379956,8981054,412852945,411150948,0,0.0232,0.004031,0.000034,48.742533,0,0,0,0.500599,0,0,,,,546332239,546319122,4100268,245877592,203646996,44931716,47762920,0,3210722,3206353,0.007505,0.450062,0.372762,0.082244,0.087427,0.822824,0.822804,0.50034,0.450538,0.632294,0.576128,0.911903,,,,11727577,11208535,95.6%,2227479,19.9%,612450,538684,0,0,11941717,Unknown Library,11208532,0,0,5248938,0,0,0.468298,,0.955741
lib859_C25A9ACXX,UNPAIRED,5353141,5353141,1,0,5353141,1,237232563,3943465,181968258,181234712,0,0.039488,0.004108,0.00003,48.716958,0,0,0,0.500573,0,0,,,,260788745,260783801,1427417,108571760,87949905,26121425,36713441,0,1412427,1405803,0.005474,0.416329,0.337252,0.100165,0.140781,0.753581,0.753567,0.501175,0.467357,0.626443,0.637808,0.888503,,,,5630728,5353144,95.1%,1409677,26.3%,279190,233645,0,0,8711837,Unknown Library,5353141,0,0,2161706,0,0,0.40382,,0.950701
lib862_C25A9ACXX,UNPAIRED,5160924,5160924,1,0,5160924,1,230888639,3742492,173906081,173195307,0,0.036182,0.003844,0.000034,48.707629,0,0,0,0.500922,0,0,,,,251376371,251371329,657392,109909223,88730783,19529606,32544380,0,1402446,1403469,0.002615,0.437239,0.352987,0.077692,0.129467,0.790225,0.79021,0.499818,0.498453,0.608345,0.608457,0.897416,,,,5430759,5160927,95.0%,1418433,27.5%,159713,247054,0,0,8278945,Unknown Library,5160924,0,0,2176293,0,0,0.421687,,0.950314
lib871_C25A9ACXX,UNPAIRED,3766274,3766274,1,0,3766274,1,167533448,2900130,133386898,132827289,0,0.032903,0.004414,0.00003,48.702425,0,0,0,0.500261,0,0,,,,183426677,183423266,1762372,74065410,62720350,22444760,22430545,0,983668,990125,0.009608,0.403795,0.341943,0.122366,0.122288,0.745738,0.745724,0.498364,0.488817,0.597888,0.621729,0.862111,,,,3987272,3766277,94.5%,866145,23.0%,320472,161942,0,0,5169835,Unknown Library,3766274,0,0,1270703,0,0,0.33739,,0.944574
lib873_C25A9ACXX,UNPAIRED,4552661,4552661,1,0,4552661,1,201067187,3406861,156414592,155743056,0,0.037761,0.004077,0.000034,48.685245,0,0,0,0.500303,0,0,,,,221647418,221642287,1744789,87085861,74339274,27909828,30562688,0,1160503,1167241,0.007872,0.392912,0.335402,0.125923,0.137892,0.728314,0.728297,0.498553,0.482517,0.614457,0.607766,0.878416,,,,4807593,4552664,94.7%,1145801,25.2%,368486,195234,0,0,7055809,Unknown Library,4552661,0,0,1710135,0,0,0.375634,,0.946973
lib876_C25A9ACXX,UNPAIRED,7071059,7071059,1,0,7071059,1,316228016,5648311,259825190,258746968,0,0.028079,0.004069,0.000034,48.737926,0,0,0,0.500257,0,0,,,,344628748,344621688,2726015,137863003,116334568,49586813,38111564,0,1830291,1833778,0.00791,0.400042,0.337572,0.143888,0.11059,0.737613,0.737598,0.499524,0.444861,0.619076,0.683288,0.832477,,,,7474454,7071062,94.6%,1422749,20.1%,803569,290953,0,0,8409194,Unknown Library,7071059,0,0,2522509,0,0,0.356737,,0.946030
lib878_C25A9ACXX,UNPAIRED,6937105,6937105,1,0,6937105,1,305674634,5060249,232435197,231430230,0,0.040768,0.004468,0.000047,48.656255,0,0,0,0.500519,0,0,,,,337533553,337524779,2992230,126529550,120904808,38101258,48997782,0,1742699,1751770,0.008865,0.374875,0.35821,0.112884,0.145168,0.733085,0.733066,0.498702,0.495653,0.487359,0.642601,0.706306,,,,7320670,6937108,94.8%,1876857,27.1%,445337,318845,0,0,11432192,Unknown Library,6937105,0,0,3219609,0,0,0.464114,,0.947605
lib879_C25A9ACXX,UNPAIRED,5579545,5579545,1,0,5579545,1,246568376,4158611,190693527,189881935,0,0.036432,0.004268,0.000037,48.671627,0,0,0,0.500514,0,0,,,,271565535,271559773,2250856,106174228,96497545,30845164,35792198,0,1442763,1456683,0.008289,0.390979,0.355346,0.113585,0.131802,0.746325,0.746309,0.4976,0.470077,0.578642,0.591351,0.846467,,,,5919647,5579548,94.3%,1420935,25.5%,382662,246235,0,0,8452424,Unknown Library,5579545,0,0,2215517,0,0,0.397078,,0.942547
lib882_C25A9ACXX,UNPAIRED,5715571,5715571,1,0,5715571,1,256789683,4294900,200041291,199209871,0,0.033105,0.003469,0.000035,48.700367,0,0,0,0.500992,0,0,,,,278350408,278344611,633624,121464935,101256502,21313915,33675663,0,1568787,1575579,0.002276,0.436383,0.363781,0.076574,0.120986,0.800164,0.800148,0.49892,0.486785,0.592513,0.585276,0.858324,,,,6010430,5715574,95.1%,1420672,24.9%,190474,291250,0,0,8330780,Unknown Library,5715571,0,0,2392969,0,0,0.418675,,0.950942
